60,2004,137,100,14.84,19,13.54,57,79.5,59,67.49,14,1016,0,.537,104.7,22.79
60,2004,137,200,13.84,104,13.28,149,80.5,124,72.6,156,1016,0,.473,80.1,34.83
60,2004,137,300,13.58,225,13.08,213,81.1,243,72.8,206,1016,0,.253,78.2,42.14
60,2004,137,400,13.58,306,12.61,349,81.7,359,78,312,1016,0,.217,82.3,23.7
60,2004,137,500,13.88,424,12.88,401,80.9,401,72.8,421,1016,0,.19,88.6,6.712
60,2004,137,600,13.78,507,13.08,543,81,556,75.7,505,1017,0,.322,88.2,25.5
60,2004,137,700,13.38,604,12.55,657,80.8,600,77.1,618,1017,0,.436,95.4,18.89
60,2004,137,800,13.18,758,12.55,712,79.6,707,77.2,720,1018,0,.229,85.3,25.32
60,2004,137,900,17.73,900,12.98,811,80.6,813,61.49,859,1019,0,.336,73.3,30.64
60,2004,137,1000,19.22,956,17.53,901,65.27,917,54.1,959,1019,0,.811,10.62,26.1
60,2004,137,1100,20.66,1050,19.09,1000,56.86,1001,45.91,1019,1019,0,.862,263.9,58.77
60,2004,137,1200,21.55,1143,20.26,1106,55.54,1109,45.02,1146,1018,0,1.157,238.4,40.02
60,2004,137,1300,21.97,1250,20.98,1215,51.74,1212,43.99,1207,1018,0,1.106,288.3,71.1
60,2004,137,1400,22.86,1337,21.2,1310,53.72,1303,41.05,1336,1018,0,1.218,240.9,71.9
60,2004,137,1500,23.09,1431,20.99,1455,57.57,1454,43.71,1418,1017,0,1.425,263.5,89.3
60,2004,137,1600,21.63,1514,20.2,1552,59.13,1527,50.92,1500,1017,0,1.959,189.9,40.19
60,2004,137,1700,20.41,1600,18.6,1658,64.79,1659,55.32,1600,1018,0,1.97,206.4,31.26
60,2004,137,1800,18.67,1701,17.56,1759,66.44,1800,62.21,1735,1018,0,1.289,125.9,35.28
60,2004,137,1900,17.73,1813,17.36,1802,69.42,1900,64.91,1807,1019,0,.999,138.3,29.44
60,2004,137,2000,17.57,1901,16.95,1959,72.5,2000,68.42,1916,1019,0,1.165,157.3,25.82
60,2004,137,2100,17.05,2000,15.85,2059,79.9,2059,72.5,2000,1020,0,.789,115.7,15.6
60,2004,137,2200,16.72,2138,15.89,2100,80.6,2159,75.1,2135,1020,0,1.14,129.6,13.48
60,2004,137,2300,16.29,2202,15.13,2257,85.1,2258,80.6,2201,1019,0,.826,103.6,15.8
60,2004,137,2400,15.23,2300,14.39,2350,87.2,2359,84.9,2300,1019,0,.235,89.2,10.96
24,2004,137,2400,23.09,12.55,16.79,87.2,41.05,67.93,366.6,1515,2.136,1018,0,.831,119.2,67.11,12.64
60,2004,138,100,14.53,0,14.07,41,90.6,55,87.1,1,1019,0,.4,82.6,9.26
5,138,105,14.17,90.3,0,1019,0,.316,95,5.681
5,138,110,14,90.3,0,1019,0,.002,94.7,0
5,138,115,14.1,90.6,0,1019,0,.006,95.1,.046
5,138,120,14.24,89.1,0,1019,0,.031,94.9,.054
5,138,125,13.97,89.2,0,1019,0,.083,95.1,.107
5,138,130,13.87,90.1,0,1019,0,.113,65.05,16.95
5,138,135,13.94,90,0,1019,0,.508,51.85,18.15
5,138,140,13.97,90.4,0,1019,0,.969,55.61,13.86
5,138,145,14.24,89.6,0,1019,0,.856,43.06,15
5,138,150,14.47,87.4,0,1019,0,.824,41.93,17.59
5,138,155,14.67,85.2,0,1019,0,.741,45.69,19.03
5,138,200,14.64,86.1,0,1019,0,0,164,.008
60,2004,138,200,14.74,154,13.8,127,90.9,113,85,154,1019,0,.371,62.96,21.66
5,138,205,14.51,86.2,0,1019,0,.067,122.8,12.13
5,138,210,14.57,86.3,0,1019,0,.052,124.4,6.337
5,138,215,14.51,86.7,0,1019,0,.156,91.8,7.97
5,138,220,14.41,86.7,0,1019,0,.574,90.6,5.147
5,138,225,14.44,87,0,1019,0,.156,88.9,.151
5,138,230,14.41,87.5,0,1018,0,.151,90.3,4.297
5,138,235,14.21,88.5,0,1018,0,0,0,0
5,138,240,14.31,88.1,0,1018,0,.005,88.9,.01
5,138,245,14.08,88.6,0,1018,0,0,0,0
5,138,250,14.21,88.2,0,1018,0,.206,89.6,1.434
5,138,255,14.18,87.8,0,1018,0,.478,98.9,2.232
5,138,300,14.14,88.4,0,1018,0,.519,77.3,8.58
60,2004,138,300,14.64,209,14.08,244,88.8,246,86,201,1018,0,.197,95,11.96
5,138,305,14.08,88.9,0,1018,0,.199,76.9,3.23
5,138,310,14.01,88.9,0,1018,0,.652,85.9,7.04
5,138,315,13.91,89.4,0,1018,0,.144,77.6,.502
5,138,320,13.88,90.3,0,1018,0,.057,75.9,.139
5,138,325,14.01,89.9,0,1018,0,.409,84,9.53
5,138,330,14.01,89.7,0,1018,0,.473,97.9,5.241
5,138,335,14.11,89,0,1018,0,.16,98,.245
5,138,340,14.11,88.7,0,1018,0,.122,96.3,.635
5,138,345,14.05,89.7,0,1018,0,.121,97.6,1.171
5,138,350,14.11,89.4,0,1018,0,.401,89.9,3.117
5,138,355,14.18,88.6,0,1018,0,.593,84.7,4.086
5,138,400,14.15,88.5,0,1018,0,.11,82.1,.552
60,2004,138,400,14.28,354,13.81,318,90.3,320,88.4,300,1018,0,.287,87.2,7.83
5,138,405,14.01,89.2,0,1018,0,0,0,0
5,138,410,13.88,90.2,0,1018,0,.177,81.6,.221
5,138,415,13.85,90.2,0,1018,0,.6,75.4,3.617
5,138,420,13.95,90,0,1018,0,.824,91,4.322
5,138,425,13.91,89.2,0,1018,0,.314,106.9,4.213
5,138,430,13.81,89.3,0,1018,0,.203,102.5,6.246
5,138,435,13.81,89.2,0,1018,0,.192,83.2,2.131
5,138,440,13.85,89.2,0,1018,0,.304,97.8,30.12
5,138,445,13.61,89.7,0,1018,0,.193,96.8,33.85
5,138,450,13.65,89.8,0,1018,0,.135,37.07,.206
5,138,455,13.68,89.5,0,1018,0,.192,64.58,26.39
5,138,500,13.51,89.5,0,1018,0,.285,105,14.36
60,2004,138,500,14.18,401,13.48,459,90.4,412,88.5,400,1018,0,.285,87.8,22.61
5,138,505,13.31,90.5,0,1018,0,.147,120.8,1.164
5,138,510,13.48,90.4,0,1018,0,0,0,0
5,138,515,13.41,90.3,0,1018,0,0,0,0
5,138,520,13.58,89.6,0,1018,0,.361,103.8,13.36
5,138,525,13.35,89.4,0,1018,0,.191,114.6,6.82
5,138,530,13.35,90.8,0,1018,0,.246,106.6,7.65
5,138,535,13.41,90.2,0,1018,0,.447,86.4,9.33
5,138,540,13.28,90,0,1018,0,.203,81.3,4.717
5,138,545,13.18,91.6,0,1018,0,.137,90.5,2.541
5,138,550,13.18,91,0,1018,0,.073,93,.128
5,138,555,12.95,91.1,0,1018,0,.177,93,.048
5,138,600,12.75,91.7,0,1018,0,.027,94.9,3.966
60,2004,138,600,13.58,519,12.75,600,92,545,88.9,522,1018,0,.167,99.4,11.49
5,138,605,12.81,93.7,0,1018,0,.221,93.2,.194
5,138,610,13.11,94,0,1018,0,.639,91.3,7
5,138,615,13.65,91.4,0,1018,0,.558,44.95,20.16
5,138,620,13.38,90.7,0,1018,0,.061,62.54,7.56
5,138,625,13.38,90.6,.068,1018,0,.251,96.5,1.923
5,138,630,13.51,88.4,.271,1018,0,.681,83.3,7.16
5,138,635,13.51,87.6,.677,1018,0,.641,77.7,5.028
5,138,640,13.45,87.6,1.669,1018,0,.259,102,8.69
5,138,645,13.21,88.3,3.067,1018,0,0,0,0
5,138,650,13.51,88.5,4.849,1018,0,.393,113.7,5.602
5,138,655,13.55,87.3,7.19,1018,0,.392,107,2.913
5,138,700,13.65,87.3,9.74,1018,0,.004,109.1,.02
60,2004,138,700,13.78,651,12.65,602,94.5,609,86.4,652,1018,0,.342,88.1,17.69
5,138,705,13.61,86.8,11.57,1018,0,.028,90,11.61
5,138,710,13.61,86.8,12.49,1018,0,.247,42.6,19.89
5,138,715,13.58,86.7,13.31,1018,0,.041,134.3,41.89
5,138,720,13.85,85.3,14.12,1018,0,.469,97.8,8.38
5,138,725,13.78,85,15.2,1018,0,.451,92,18.94
5,138,730,13.78,85.1,16.24,1019,0,.358,84.1,7.7
5,138,735,14.31,81.7,17.14,1019,0,.806,97.2,6.927
5,138,740,14.21,82.1,18,1019,0,.422,85.9,7.73
5,138,745,14.11,82.6,18.85,1019,0,.328,95.2,8.2
5,138,750,14.11,82.4,19.85,1019,0,.527,73.8,11.43
5,138,755,14.35,81,20.68,1019,0,.834,95.5,4.737
5,138,800,14.35,81.6,21.49,1019,0,.881,89.2,5.632
60,2004,138,800,14.45,755,13.48,706,87.5,701,80.9,755,1019,0,.449,88.1,20.64
5,138,805,14.21,82.4,22.37,1019,0,.252,90.2,.636
5,138,810,14.28,82,23.5,1019,0,.646,86.3,2.549
5,138,815,14.38,81.8,24.9,1019,0,.85,91.1,5.806
5,138,820,14.48,81.9,139.1,1019,0,.502,88.3,5.586
5,138,825,15.11,79.1,263.3,1019,0,.531,83.6,4.787
5,138,830,15.58,76.3,275.2,1019,0,1.17,90.5,6.785
5,138,835,15.78,76,288.3,1019,0,.773,92.4,3.546
5,138,840,16.54,73.7,301.8,1019,0,.39,76.7,7.3
5,138,845,17.17,71.2,313.5,1019,0,.473,72.9,7.46
5,138,850,16.7,71.9,326.1,1019,0,.857,79.8,9.53
5,138,855,16.8,70.5,340.6,1019,0,1.309,87.6,8.71
5,138,900,17.06,68.68,354.8,1019,0,1.3,86.7,11.03
60,2004,138,900,17.21,844,14.11,806,82.6,806,68.68,900,1019,0,.754,85.5,8.94
5,138,905,17.52,69.74,364.6,1019,0,1.043,83,14.47
5,138,910,17.86,66.44,0,1019,0,.876,107.5,16.04
5,138,915,18.09,67.31,0,1019,0,.909,92.5,12.3
5,138,920,18.28,66.07,0,1019,0,.848,124.3,20.37
5,138,925,18.64,65,0,1019,0,.368,119.7,19.55
5,138,930,19.34,64.33,0,1020,0,.224,112.6,12.04
5,138,935,19.47,59.64,0,1020,0,.208,32.93,40.09
5,138,940,19.83,60.87,0,1020,0,.161,41.37,21.63
5,138,945,19.7,59.8,0,1020,0,.34,52.05,29.33
5,138,950,19.46,61.85,0,1020,0,.257,56.08,22.24
5,138,955,19.65,60.72,0,1020,0,.305,75.8,23.02
5,138,1000,19.25,60.32,0,1020,0,.375,90.8,21.26
60,2004,138,1000,20.03,942,17.1,900,70.3,916,58.46,958,1020,0,.493,85.8,34.47
5,138,1005,19.42,59.88,0,1020,0,.453,97.4,16.72
5,138,1010,20.28,58.48,0,1020,0,.348,119.2,17.16
5,138,1015,19.74,58.78,0,1020,0,.805,174.2,24.82
5,138,1020,19.68,62.67,0,1020,0,.636,166.2,26.98
5,138,1025,19.87,59.24,0,1020,0,.734,215.1,25.83
5,138,1030,20,59.57,0,1020,0,.666,224,26.59
5,138,1035,19.57,59.8,0,1020,0,1.182,226.7,25.43
5,138,1040,19.73,61.59,0,1020,0,1.064,225.2,21.1
5,138,1045,19.73,58.96,0,1020,0,.78,223.7,28.11
5,138,1050,19.76,59.66,0,1020,0,.918,208.8,23.65
5,138,1055,20.06,58.03,0,1020,0,.75,209,16.02
5,138,1100,20.59,55.9,0,1020,0,.487,213.1,37.56
60,2004,138,1100,20.59,1059,19.22,1000,65.65,1046,55.9,1100,1020,0,.735,197.9,47.39
5,138,1105,20.39,57.13,0,1020,0,.955,219.1,28.49
5,138,1110,20.46,59.72,0,1020,0,.96,178.6,33.65
5,138,1115,20.89,56.3,0,1020,0,.922,200.1,18.27
5,138,1120,20.88,58.92,0,1020,0,1.123,192.5,22.76
5,138,1125,20.75,57.46,0,1020,0,1.419,214.1,15.59
5,138,1130,20.98,56.73,0,1019,0,1.142,196.9,21.96
5,138,1135,20.85,57.06,0,1019,0,1.481,232.7,18.37
5,138,1140,21.11,54.17,0,1019,0,1.083,218.8,18.16
5,138,1145,20.72,57.09,0,1019,0,1.419,214.9,17.62
5,138,1150,20.78,56.79,0,1019,0,1.175,208.2,15.92
5,138,1155,20.32,57.02,0,1019,0,1.251,182.9,19.53
5,138,1200,20.65,56.59,0,1019,0,1.344,208.6,21.18
60,2004,138,1200,21.21,1137,20.26,1107,62.08,1111,53.9,1139,1019,0,1.19,205.9,26.2
5,138,1205,20.42,56.29,0,1019,0,1.511,191.9,12.64
5,138,1210,20.71,58.19,0,1019,0,1.314,191.6,19.7
5,138,1215,20.91,55.96,0,1019,0,1.294,210,15.32
5,138,1220,21.11,54.76,0,1019,0,1.404,204.6,21.57
5,138,1225,20.91,56.85,0,1019,0,1.799,195.8,15.78
5,138,1230,20.94,56.49,0,1019,0,1.595,213,26.29
5,138,1235,21.21,54.59,0,1019,0,1.544,215.6,28.86
5,138,1240,21.4,56.09,0,1019,0,1.643,215.1,15.83
5,138,1245,21.54,56.22,0,1019,0,1.519,209.7,37.95
5,138,1250,21.37,60.14,0,1019,0,1.281,200.5,19.79
5,138,1255,21.44,57.05,0,1019,0,1.536,164.1,55.53
5,138,1300,21.77,56.35,0,1018,0,1.109,57.65,31.11
60,2004,138,1300,21.8,1259,20.42,1205,64.1,1250,53.46,1240,1018,0,1.462,199.2,42.78
5,138,1305,22.3,58.84,0,1018,0,.517,169.8,23.94
5,138,1310,21.3,60.61,0,1018,0,1.862,143.6,19.37
5,138,1315,21.4,58.31,0,1018,0,1.069,119.6,39.71
5,138,1320,21.4,57.58,0,1018,0,1.62,127.5,18.65
5,138,1325,21.7,56.85,0,1018,0,1.22,110.4,30.76
5,138,1330,21.2,56.95,0,1018,0,1.95,84.4,21.26
5,138,1335,21.27,58.68,0,1018,0,1.62,99,18
5,138,1340,21.14,58.88,0,1018,0,2.149,114.9,23.95
5,138,1345,21.34,58.64,0,1018,0,1.417,87.2,32.69
5,138,1350,21.17,59.71,0,1018,0,1.956,125,45.14
5,138,1355,21.14,59.64,0,1018,0,2.144,109.1,21.12
5,138,1400,21,58.98,0,1017,0,2.245,118.8,19.98
60,2004,138,1400,22.53,1303,21,1347,62.3,1358,53.79,1303,1017,0,1.647,116,34.48
5,138,1405,21,59.97,0,1017,0,2.53,116.6,21.32
5,138,1410,20.77,60.61,0,1017,0,2.47,131.3,12.34
5,138,1415,20.7,61.54,0,1017,0,2.565,135.7,17.64
5,138,1420,20.64,61.84,0,1017,0,2.635,117.5,23.86
5,138,1425,20.94,60.64,0,1017,0,2.077,126.6,20.23
5,138,1430,20.74,61.8,0,1017,0,2.17,97.2,34.18
5,138,1435,20.94,60.37,0,1017,0,2.094,104.4,30.2
5,138,1440,20.61,63.1,0,1017,0,2.178,127,30.44
5,138,1445,20.67,64.1,0,1017,0,2.162,120.9,33.73
5,138,1450,20.51,64.16,0,1017,0,2.391,102.2,21.47
5,138,1455,20.61,63.8,0,1017,0,2.414,113.1,21.06
5,138,1500,20.78,63.5,0,1017,0,1.748,93.7,26.86
60,2004,138,1500,21.07,1401,20.31,1457,64.9,1457,58.94,1400,1017,0,2.286,115.9,28.31
5,138,1505,20.65,64.17,0,1017,0,1.381,110,28.16
5,138,1510,20.75,64.47,0,1017,0,1.397,99.4,30.37
5,138,1515,20.55,64.9,328.8,1017,0,2.122,78.1,29.2
5,138,1520,20.68,64.57,222.6,1017,0,1.451,93.7,25.1
5,138,1525,20.25,66.03,183.4,1017,0,2.003,107.9,25.31
5,138,1530,20.08,67.93,309.5,1017,0,1.835,115.4,34.73
5,138,1535,20.05,67.2,322,1017,0,1.752,97.2,37.53
5,138,1540,20.38,66.23,361.2,1017,0,1.648,95.2,62.49
5,138,1545,20.95,64.57,343.6,1017,0,.73,103.3,58.81
5,138,1550,21.01,63.14,313.8,1017,0,.994,184.5,52.91
5,138,1555,20.35,65.74,253.6,1017,0,1.702,144.2,45.49
5,138,1600,20.12,66.57,246.5,1017,0,1.321,201,43.53
60,2004,138,1600,21.11,1546,19.95,1535,69.43,1539,62.31,1501,1017,0,1.528,114,53.09
5,138,1605,19.82,67.03,233.8,1017,0,1.564,170.7,44.98
5,138,1610,19.85,67.96,216.1,1017,0,1.846,112,68.65
5,138,1615,19.65,68,182.3,1017,0,1.966,180,48.4
5,138,1620,19.45,68.76,70.6,1017,0,2.002,170.8,29.51
5,138,1625,19.16,70,84.3,1017,0,2.022,173.2,18.43
5,138,1630,19.16,70.1,190.4,1017,0,2.126,156.8,23.66
5,138,1635,19.62,68.37,174,1017,0,1.044,151.7,42.52
5,138,1640,19.23,71.5,90.4,1017,0,1.482,179.1,30.64
5,138,1645,18.89,72.3,68.6,1017,0,2.702,204.6,17.49
5,138,1650,18.73,72.4,50.53,1017,0,3.065,211.1,13.16
5,138,1655,18.53,72.5,45.44,1017,0,3.091,207,17.46
5,138,1700,18.53,72.4,38.5,1017,0,1.575,211.6,27.13
60,2004,138,1700,20.18,1600,18.47,1655,74,1659,65.94,1600,1017,0,2.04,181.7,42.48
5,138,1705,18.5,72.9,27.9,1017,0,2.244,210.1,26.51
5,138,1710,18.41,72.4,20.92,1017,0,2.622,204.1,20.12
5,138,1715,18.41,72.2,13.25,1017,0,2.518,202.5,34.51
5,138,1720,18.38,72.9,6.964,1017,0,1.894,208.5,29.69
5,138,1725,18.31,71.9,4.057,1017,0,2.708,206.6,17.72
5,138,1730,18.31,72.1,2.615,1017,0,2.807,215.5,26.43
5,138,1735,18.32,72.7,2.074,1017,0,1.897,216.6,18.65
5,138,1740,18.29,73.3,.631,1017,0,2.186,207.7,22.49
5,138,1745,18.22,73.3,.225,1017,0,1.841,203.2,20.95
5,138,1750,18.12,74.2,.113,1017,0,3.051,194.2,15.99
5,138,1755,18.16,74,.045,1017,0,2.923,196.6,17.1
5,138,1800,18.06,73.8,.045,1018,0,3.339,190.2,12.5
60,2004,138,1800,18.6,1701,18.02,1754,75.3,1751,71.6,1722,1018,0,2.503,204.5,23.86
5,138,1805,18.1,74,0,1018,0,2.062,208.3,21.99
5,138,1810,18.1,74.1,0,1018,0,2.067,205.1,22.96
5,138,1815,18.13,74,0,1018,0,2.31,203.2,20.06
5,138,1820,18.07,73.7,.023,1018,0,2.068,211.6,19.03
5,138,1825,18.13,73.3,.045,1018,0,2.358,217.4,15.99
5,138,1830,18.07,73,0,1018,0,1.653,205.5,25.11
5,138,1835,18.1,72.8,.045,1018,0,2.132,206.8,16.96
5,138,1840,18.1,72.9,.045,1018,0,1.973,209.9,24.3
5,138,1845,18.04,72.8,.023,1018,0,2.162,209.7,22.43
5,138,1850,18.17,73.1,.023,1018,0,2.025,208,22.78
5,138,1855,18.17,73.6,0,1018,0,2.153,201.7,17.65
5,138,1900,18.1,73.1,.045,1018,0,2.619,206.4,15.77
60,2004,138,1900,18.24,1854,18,1802,75,1805,72.2,1841,1018,0,2.132,207.8,21.01
5,138,1905,18.14,74.8,0,1018,0,2.332,202.8,18.44
5,138,1910,18.1,74.4,0,1018,0,2.195,201.2,15.92
5,138,1915,18,73.6,0,1018,0,1.891,219,23.87
5,138,1920,18.04,74.5,0,1018,0,1.335,212.8,15.5
5,138,1925,18,73.9,0,1018,0,1.688,212.4,23.91
5,138,1930,18.04,73.4,0,1018,0,1.602,207.6,29.97
5,138,1935,18.04,73.2,.023,1018,0,1.331,215.4,20.49
5,138,1940,18.1,72.9,0,1018,0,1.587,201.1,19.71
5,138,1945,18.07,72.6,.023,1018,0,1.653,218.6,17.75
5,138,1950,18.11,73.4,.023,1018,0,1.609,213.6,18.31
5,138,1955,18.08,73.3,0,1018,0,1.506,199.4,25.39
5,138,2000,17.98,73.4,0,1018,0,2.058,208.4,20.73
60,2004,138,2000,18.21,1951,17.94,1922,74.8,1909,72.5,1939,1018,0,1.732,209.4,22.18
5,138,2005,17.91,72.9,0,1018,0,2.293,200.6,16.74
5,138,2010,17.95,72.9,0,1018,0,2.4,192.2,18.21
5,138,2015,17.95,73.4,0,1018,0,1.469,213,23
5,138,2020,17.95,73.2,0,1018,0,1.526,197,18.44
5,138,2025,17.88,73.7,0,1018,0,1.25,169.5,22.16
5,138,2030,17.78,73.8,0,1019,0,1.327,188.7,17.05
5,138,2035,17.78,73.7,0,1019,0,1.109,176.8,17.52
5,138,2040,17.78,74.2,0,1019,0,1.384,186.7,19.81
5,138,2045,17.71,73.4,0,1019,0,1.607,174.4,18.39
5,138,2050,17.68,73.4,0,1019,0,2.138,171.2,14.51
5,138,2055,17.68,73.8,0,1019,0,1.225,179.7,25.17
5,138,2100,17.65,73.9,0,1019,0,1.119,160.1,19
60,2004,138,2100,18.08,2001,17.51,2057,75,2034,72.8,2005,1019,0,1.571,184.1,24.07
5,138,2105,17.48,73,0,1019,0,2.042,166.8,14.89
5,138,2110,17.48,73.3,0,1019,0,1.985,167.4,17.27
5,138,2115,17.35,73,0,1019,0,2.185,179.1,11.72
5,138,2120,17.35,72.9,0,1019,0,2.059,170.9,21.31
5,138,2125,17.28,72.8,0,1019,0,1.749,165.7,19.99
5,138,2130,17.28,73.7,0,1019,0,1.976,157.8,13.25
5,138,2135,17.18,73.6,0,1019,0,1.54,164.4,17.45
5,138,2140,17.05,74.2,0,1019,0,1.73,150.5,13.74
5,138,2145,16.98,74.2,0,1019,0,1.392,152.2,18.56
5,138,2150,16.89,75.3,0,1019,0,1.171,136.5,21.68
5,138,2155,16.92,75.4,0,1019,0,1.324,132.7,23.12
5,138,2200,16.92,75.4,0,1019,0,1.019,102.4,10.82
60,2004,138,2200,17.65,2104,16.79,2151,76.3,2150,72.3,2112,1019,0,1.681,154.4,26.68
5,138,2205,16.89,75.8,0,1019,0,1.073,109.5,5.244
5,138,2210,16.79,74.4,0,1019,0,.993,112.3,13.97
5,138,2215,16.89,73.8,0,1019,0,1.025,116.6,12.7
5,138,2220,16.96,73.5,0,1019,0,.967,125.2,13.96
5,138,2225,17.12,72.3,0,1019,0,1.027,122.7,13.68
5,138,2230,17.02,71.9,0,1019,0,.747,120.3,16.15
5,138,2235,17.19,71.9,0,1019,0,1.06,129.8,14.8
5,138,2240,17.09,71.8,0,1019,0,.914,135.2,15.25
5,138,2245,17.09,72,0,1019,0,.78,133,17.18
5,138,2250,17.12,71.7,0,1019,0,1.004,144.1,16.49
5,138,2255,16.96,71.8,0,1019,0,.635,133.3,25.14
5,138,2300,16.92,71.5,0,1019,0,.894,170.4,18.76
60,2004,138,2300,17.19,2234,16.72,2204,76.3,2206,69.64,2247,1019,0,.927,129,22.18
5,138,2305,16.79,73.4,0,1019,0,.865,163.7,36.34
